,ano,cnae_secao,Estado,ativo_problematico_deflacionado
676,2019,PJ - Serviços domésticos,RIO GRANDE DO SUL,154891.25242131823
677,2019,"PJ - Transporte, armazenagem e correio",RIO GRANDE DO SUL,585538536.1756085
678,2019,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RIO GRANDE DO SUL,6385636.722495918
679,2019,"PJ - Administração pública, defesa e seguridade social",SANTA CATARINA,6106982.336820439
680,2019,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",SANTA CATARINA,42612721.52117264
681,2019,PJ - Alojamento e alimentação,SANTA CATARINA,119998945.7434136
682,2019,"PJ - Artes, cultura, esporte e recreação",SANTA CATARINA,12575094.90245106
683,2019,PJ - Atividades administrativas e serviços complementares,SANTA CATARINA,282432184.3352983
684,2019,"PJ - Atividades financeiras, de seguros e serviços relacionados",SANTA CATARINA,27135572.585878182
685,2019,PJ - Atividades imobiliárias,SANTA CATARINA,178010247.28203657
686,2019,"PJ - Atividades profissionais, científicas e técnicas",SANTA CATARINA,108836755.01593266
687,2019,PJ - Comércio; reparação de veículos automotores e motocicletas,SANTA CATARINA,922006811.0585743
688,2019,PJ - Construção,SANTA CATARINA,315170629.32505983
689,2019,PJ - Educação,SANTA CATARINA,48380222.64364103
690,2019,PJ - Eletricidade e gás,SANTA CATARINA,566075525.1317954
691,2019,PJ - Indústrias de transformação,SANTA CATARINA,1418689164.707031
692,2019,PJ - Indústrias extrativas,SANTA CATARINA,5563148.736834654
693,2019,PJ - Informação e comunicação,SANTA CATARINA,28986764.902370032
694,2019,PJ - Outras atividades de serviços,SANTA CATARINA,30405416.036283623
695,2019,PJ - Saúde humana e serviços sociais,SANTA CATARINA,14553069.595507951
696,2019,PJ - Serviços domésticos,SANTA CATARINA,307106.9438264835
697,2019,"PJ - Transporte, armazenagem e correio",SANTA CATARINA,260723328.54099956
698,2019,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",SANTA CATARINA,6992710.999826864
699,2019,"PJ - Administração pública, defesa e seguridade social",SERGIPE,166531148.12220347
700,2019,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",SERGIPE,3407151.4764431315
701,2019,PJ - Alojamento e alimentação,SERGIPE,9900069.026425429
702,2019,"PJ - Artes, cultura, esporte e recreação",SERGIPE,904007.0092656172
703,2019,PJ - Atividades administrativas e serviços complementares,SERGIPE,12798312.89100943
704,2019,"PJ - Atividades financeiras, de seguros e serviços relacionados",SERGIPE,1651146.9451397774
705,2019,PJ - Atividades imobiliárias,SERGIPE,7430146.237575036
706,2019,"PJ - Atividades profissionais, científicas e técnicas",SERGIPE,5926752.3053543605
707,2019,PJ - Comércio; reparação de veículos automotores e motocicletas,SERGIPE,126568494.59552555
708,2019,PJ - Construção,SERGIPE,101002041.66166216
709,2019,PJ - Educação,SERGIPE,3956467.9875540384
710,2019,PJ - Eletricidade e gás,SERGIPE,0.0
711,2019,PJ - Indústrias de transformação,SERGIPE,67366882.01782298
712,2019,PJ - Indústrias extrativas,SERGIPE,350671.05140524375
713,2019,PJ - Informação e comunicação,SERGIPE,4697107.394375869
714,2019,PJ - Outras atividades de serviços,SERGIPE,2564207.3053303235
715,2019,PJ - Saúde humana e serviços sociais,SERGIPE,9500184.731722305
716,2019,PJ - Serviços domésticos,SERGIPE,0.0
717,2019,"PJ - Transporte, armazenagem e correio",SERGIPE,7189863.58599497
718,2019,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",SERGIPE,47418.814789015436
719,2019,"PJ - Administração pública, defesa e seguridade social",SÃO PAULO,1142566.5530449497
720,2019,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",SÃO PAULO,314143365.8400781
721,2019,PJ - Alojamento e alimentação,SÃO PAULO,749466792.774935
722,2019,"PJ - Artes, cultura, esporte e recreação",SÃO PAULO,794191412.7149619
723,2019,PJ - Atividades administrativas e serviços complementares,SÃO PAULO,1898079968.2064066
724,2019,"PJ - Atividades financeiras, de seguros e serviços relacionados",SÃO PAULO,8716106953.889694
725,2019,PJ - Atividades imobiliárias,SÃO PAULO,1229366704.9651263
726,2019,"PJ - Atividades profissionais, científicas e técnicas",SÃO PAULO,572736929.3315381
727,2019,PJ - Comércio; reparação de veículos automotores e motocicletas,SÃO PAULO,8167533769.525523
728,2019,PJ - Construção,SÃO PAULO,6424616973.123407
729,2019,PJ - Educação,SÃO PAULO,260716444.67742038
730,2019,PJ - Eletricidade e gás,SÃO PAULO,3952749338.613714
731,2019,PJ - Indústrias de transformação,SÃO PAULO,9577252486.57999
732,2019,PJ - Indústrias extrativas,SÃO PAULO,63361343.72032116
733,2019,PJ - Informação e comunicação,SÃO PAULO,322293203.5301116
734,2019,PJ - Organismos internacionais e outras instituições extraterritoriais,SÃO PAULO,0.0
735,2019,PJ - Outras atividades de serviços,SÃO PAULO,190765807.17192954
736,2019,PJ - Saúde humana e serviços sociais,SÃO PAULO,244881852.7901183
737,2019,PJ - Serviços domésticos,SÃO PAULO,594464.2709609048
738,2019,"PJ - Transporte, armazenagem e correio",SÃO PAULO,9685720873.324314
739,2019,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",SÃO PAULO,1317356051.2647247
740,2019,"PJ - Administração pública, defesa e seguridade social",TOCANTINS,361.8837354551711
741,2019,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",TOCANTINS,3339138.9118966954
742,2019,PJ - Alojamento e alimentação,TOCANTINS,7187591.782182171
743,2019,"PJ - Artes, cultura, esporte e recreação",TOCANTINS,571119.5397125639
744,2019,PJ - Atividades administrativas e serviços complementares,TOCANTINS,8395049.251146216
745,2019,"PJ - Atividades financeiras, de seguros e serviços relacionados",TOCANTINS,586666.7432896654
746,2019,PJ - Atividades imobiliárias,TOCANTINS,2151054.8711307473
747,2019,"PJ - Atividades profissionais, científicas e técnicas",TOCANTINS,5684286.16629664
748,2019,PJ - Comércio; reparação de veículos automotores e motocicletas,TOCANTINS,132231634.54629824
749,2019,PJ - Construção,TOCANTINS,68059198.80805063
750,2019,PJ - Educação,TOCANTINS,2418257.872411555
751,2019,PJ - Eletricidade e gás,TOCANTINS,0.0
752,2019,PJ - Indústrias de transformação,TOCANTINS,14354340.591950906
753,2019,PJ - Indústrias extrativas,TOCANTINS,764810.8947252389
754,2019,PJ - Informação e comunicação,TOCANTINS,3242498.5019632163
755,2019,PJ - Outras atividades de serviços,TOCANTINS,1466507.7225455388
756,2019,PJ - Saúde humana e serviços sociais,TOCANTINS,7341073.222591829
757,2019,PJ - Serviços domésticos,TOCANTINS,0.0
758,2019,"PJ - Transporte, armazenagem e correio",TOCANTINS,7961152.7720290525
759,2019,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",TOCANTINS,422074.0975738981
216,2020,"PJ - Administração pública, defesa e seguridade social",ACRE,484770698.7444452
217,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",ACRE,278502.1912749589
218,2020,PJ - Alojamento e alimentação,ACRE,11290096.109912487
219,2020,"PJ - Artes, cultura, esporte e recreação",ACRE,1069441.3619633475
220,2020,PJ - Atividades administrativas e serviços complementares,ACRE,4382088.485694206
221,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",ACRE,5043976.557837339
222,2020,PJ - Atividades imobiliárias,ACRE,561019.2005857619
223,2020,"PJ - Atividades profissionais, científicas e técnicas",ACRE,8145748.3115116395
224,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,ACRE,52743136.97722175
225,2020,PJ - Construção,ACRE,54036407.76675768
226,2020,PJ - Educação,ACRE,2491740.7378195575
227,2020,PJ - Eletricidade e gás,ACRE,0.0
228,2020,PJ - Indústrias de transformação,ACRE,3849892.8549643536
229,2020,PJ - Indústrias extrativas,ACRE,48097.23483343828
230,2020,PJ - Informação e comunicação,ACRE,604471.6036404492
231,2020,PJ - Outras atividades de serviços,ACRE,1150831.2083762041
232,2020,PJ - Saúde humana e serviços sociais,ACRE,2056365.2949235847
233,2020,PJ - Serviços domésticos,ACRE,0.0
234,2020,"PJ - Transporte, armazenagem e correio",ACRE,2449494.917011682
235,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",ACRE,8353.982474319815
236,2020,"PJ - Administração pública, defesa e seguridade social",ALAGOAS,10301.302104675533
237,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",ALAGOAS,343499208.5265814
238,2020,PJ - Alojamento e alimentação,ALAGOAS,18569954.862002708
239,2020,"PJ - Artes, cultura, esporte e recreação",ALAGOAS,1190841.4557236973
240,2020,PJ - Atividades administrativas e serviços complementares,ALAGOAS,10256916.697667122
241,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",ALAGOAS,541090.7462490672
242,2020,PJ - Atividades imobiliárias,ALAGOAS,1237810.0006087874
243,2020,"PJ - Atividades profissionais, científicas e técnicas",ALAGOAS,6388092.825958347
244,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,ALAGOAS,103507912.35090633
245,2020,PJ - Construção,ALAGOAS,175417901.71995196
246,2020,PJ - Educação,ALAGOAS,4262335.812221043
247,2020,PJ - Eletricidade e gás,ALAGOAS,15452.719789539966
248,2020,PJ - Indústrias de transformação,ALAGOAS,33918160.66135887
249,2020,PJ - Indústrias extrativas,ALAGOAS,17243.670721996146
250,2020,PJ - Informação e comunicação,ALAGOAS,5177142.964123284
251,2020,PJ - Outras atividades de serviços,ALAGOAS,3657360.153778695
252,2020,PJ - Saúde humana e serviços sociais,ALAGOAS,2340833.736909093
253,2020,PJ - Serviços domésticos,ALAGOAS,1375.4117654621496
254,2020,"PJ - Transporte, armazenagem e correio",ALAGOAS,13654095.267061265
255,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",ALAGOAS,380717.9144939805
256,2020,"PJ - Administração pública, defesa e seguridade social",AMAZONAS,0.0
257,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",AMAZONAS,694679.8536447723
258,2020,PJ - Alojamento e alimentação,AMAZONAS,22722496.362571664
259,2020,"PJ - Artes, cultura, esporte e recreação",AMAZONAS,3181470.39656456
260,2020,PJ - Atividades administrativas e serviços complementares,AMAZONAS,30063892.78059007
261,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",AMAZONAS,2926485.144795921
262,2020,PJ - Atividades imobiliárias,AMAZONAS,5664536.261437921
263,2020,"PJ - Atividades profissionais, científicas e técnicas",AMAZONAS,13264979.951920662
264,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,AMAZONAS,202325786.2579169
265,2020,PJ - Construção,AMAZONAS,173073317.34900945
266,2020,PJ - Educação,AMAZONAS,34479356.44296993
267,2020,PJ - Eletricidade e gás,AMAZONAS,84970445.11199251
268,2020,PJ - Indústrias de transformação,AMAZONAS,170124467.501226
269,2020,PJ - Indústrias extrativas,AMAZONAS,1639737.8017921716
270,2020,PJ - Informação e comunicação,AMAZONAS,4876923.606632903
271,2020,PJ - Outras atividades de serviços,AMAZONAS,11556633.138786955
272,2020,PJ - Saúde humana e serviços sociais,AMAZONAS,9137834.005611466
273,2020,PJ - Serviços domésticos,AMAZONAS,0.0
274,2020,"PJ - Transporte, armazenagem e correio",AMAZONAS,31514687.072154883
275,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",AMAZONAS,3906384.6794584845
276,2020,"PJ - Administração pública, defesa e seguridade social",AMAPÁ,591003.6832936798
277,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",AMAPÁ,619402.2101730183
278,2020,PJ - Alojamento e alimentação,AMAPÁ,3961999.938755378
279,2020,"PJ - Artes, cultura, esporte e recreação",AMAPÁ,1035901.0428964241
280,2020,PJ - Atividades administrativas e serviços complementares,AMAPÁ,2854919.560355829
281,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",AMAPÁ,444563.64324700914
282,2020,PJ - Atividades imobiliárias,AMAPÁ,805530.9986567926
283,2020,"PJ - Atividades profissionais, científicas e técnicas",AMAPÁ,1418908.8644100185
284,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,AMAPÁ,39350781.834134206
285,2020,PJ - Construção,AMAPÁ,9788267.188397614
286,2020,PJ - Educação,AMAPÁ,3151638.9848178
287,2020,PJ - Eletricidade e gás,AMAPÁ,0.0
288,2020,PJ - Indústrias de transformação,AMAPÁ,4484035.072221287
289,2020,PJ - Indústrias extrativas,AMAPÁ,255138.2740547155
290,2020,PJ - Informação e comunicação,AMAPÁ,614300.3193831305
291,2020,PJ - Outras atividades de serviços,AMAPÁ,742190.2130258917
292,2020,PJ - Saúde humana e serviços sociais,AMAPÁ,1889279.29333911
293,2020,PJ - Serviços domésticos,AMAPÁ,23919.27555757718
294,2020,"PJ - Transporte, armazenagem e correio",AMAPÁ,57997807.639113784
295,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",AMAPÁ,12543.81176410883
296,2020,"PJ - Administração pública, defesa e seguridade social",BAHIA,395365872.2294567
297,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,167219981.30268976
298,2020,PJ - Alojamento e alimentação,BAHIA,109841834.46011713
299,2020,"PJ - Artes, cultura, esporte e recreação",BAHIA,13707939.860765737
300,2020,PJ - Atividades administrativas e serviços complementares,BAHIA,98079496.29139625
301,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",BAHIA,168064687.71021006
302,2020,PJ - Atividades imobiliárias,BAHIA,46122730.2311554
303,2020,"PJ - Atividades profissionais, científicas e técnicas",BAHIA,48044863.99950055
304,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,BAHIA,757140349.8506342
305,2020,PJ - Construção,BAHIA,264369514.6282199
306,2020,PJ - Educação,BAHIA,54633436.9261668
307,2020,PJ - Eletricidade e gás,BAHIA,76277.91638750059
308,2020,PJ - Indústrias de transformação,BAHIA,535416056.560421
309,2020,PJ - Indústrias extrativas,BAHIA,27691758.32593739
310,2020,PJ - Informação e comunicação,BAHIA,13250082.35926182
311,2020,PJ - Outras atividades de serviços,BAHIA,31718405.793718528
312,2020,PJ - Saúde humana e serviços sociais,BAHIA,67572926.73273884
313,2020,PJ - Serviços domésticos,BAHIA,18313.828885371928
314,2020,"PJ - Transporte, armazenagem e correio",BAHIA,839968613.2729126
315,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,7406416.956359081
316,2020,"PJ - Administração pública, defesa e seguridade social",CEARÁ,5816.830380470843
317,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,40674541.16117996
318,2020,PJ - Alojamento e alimentação,CEARÁ,46046753.04158744
319,2020,"PJ - Artes, cultura, esporte e recreação",CEARÁ,4068667.217175039
320,2020,PJ - Atividades administrativas e serviços complementares,CEARÁ,47433267.06978185
321,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",CEARÁ,33771410.34200799
322,2020,PJ - Atividades imobiliárias,CEARÁ,12615197.95653768
323,2020,"PJ - Atividades profissionais, científicas e técnicas",CEARÁ,31644295.34218424
324,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,CEARÁ,279447261.209345
325,2020,PJ - Construção,CEARÁ,483894260.309288
326,2020,PJ - Educação,CEARÁ,11851003.406486895
327,2020,PJ - Eletricidade e gás,CEARÁ,482118692.79547477
328,2020,PJ - Indústrias de transformação,CEARÁ,509264253.38565844
329,2020,PJ - Indústrias extrativas,CEARÁ,6269644.815020328
330,2020,PJ - Informação e comunicação,CEARÁ,8233669.197769335
331,2020,PJ - Outras atividades de serviços,CEARÁ,11380461.580428628
332,2020,PJ - Saúde humana e serviços sociais,CEARÁ,9939003.16941078
333,2020,PJ - Serviços domésticos,CEARÁ,0.0
334,2020,"PJ - Transporte, armazenagem e correio",CEARÁ,42762772.328044534
335,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",CEARÁ,15111292.400476182
336,2020,"PJ - Administração pública, defesa e seguridade social",DISTRITO FEDERAL,21730.271980997135
337,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",DISTRITO FEDERAL,821816.6342646304
338,2020,PJ - Alojamento e alimentação,DISTRITO FEDERAL,86194169.56631975
339,2020,"PJ - Artes, cultura, esporte e recreação",DISTRITO FEDERAL,17530292.47655505
340,2020,PJ - Atividades administrativas e serviços complementares,DISTRITO FEDERAL,217066420.69061434
341,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",DISTRITO FEDERAL,4534533.424465787
342,2020,PJ - Atividades imobiliárias,DISTRITO FEDERAL,161663181.6990336
343,2020,"PJ - Atividades profissionais, científicas e técnicas",DISTRITO FEDERAL,38072540.43720784
344,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,DISTRITO FEDERAL,267048731.79715493
345,2020,PJ - Construção,DISTRITO FEDERAL,532707427.59544414
346,2020,PJ - Educação,DISTRITO FEDERAL,25993738.296313297
347,2020,PJ - Eletricidade e gás,DISTRITO FEDERAL,0.0
348,2020,PJ - Indústrias de transformação,DISTRITO FEDERAL,55101732.83530996
349,2020,PJ - Indústrias extrativas,DISTRITO FEDERAL,95511.37574807576
350,2020,PJ - Informação e comunicação,DISTRITO FEDERAL,1575192431.0895407
351,2020,PJ - Organismos internacionais e outras instituições extraterritoriais,DISTRITO FEDERAL,44690.50241648419
352,2020,PJ - Outras atividades de serviços,DISTRITO FEDERAL,20347636.285911284
353,2020,PJ - Saúde humana e serviços sociais,DISTRITO FEDERAL,33468461.17645293
354,2020,PJ - Serviços domésticos,DISTRITO FEDERAL,42773.36133638457
355,2020,"PJ - Transporte, armazenagem e correio",DISTRITO FEDERAL,1463874258.4827962
356,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",DISTRITO FEDERAL,3636658.897348809
357,2020,"PJ - Administração pública, defesa e seguridade social",ESPÍRITO SANTO,16407.639698510407
358,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",ESPÍRITO SANTO,21632907.52057563
359,2020,PJ - Alojamento e alimentação,ESPÍRITO SANTO,43410701.93237399
360,2020,"PJ - Artes, cultura, esporte e recreação",ESPÍRITO SANTO,10006270.074911067
361,2020,PJ - Atividades administrativas e serviços complementares,ESPÍRITO SANTO,61292699.01810115
362,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",ESPÍRITO SANTO,21937411.623763867
363,2020,PJ - Atividades imobiliárias,ESPÍRITO SANTO,72644024.09657773
364,2020,"PJ - Atividades profissionais, científicas e técnicas",ESPÍRITO SANTO,30343996.114318896
365,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,ESPÍRITO SANTO,783571054.583543
366,2020,PJ - Construção,ESPÍRITO SANTO,196815733.93439606
367,2020,PJ - Educação,ESPÍRITO SANTO,11874942.626658935
368,2020,PJ - Eletricidade e gás,ESPÍRITO SANTO,4883724.720164992
369,2020,PJ - Indústrias de transformação,ESPÍRITO SANTO,648930220.355851
370,2020,PJ - Indústrias extrativas,ESPÍRITO SANTO,5352843.226009266
371,2020,PJ - Informação e comunicação,ESPÍRITO SANTO,34333482.956529245
372,2020,PJ - Outras atividades de serviços,ESPÍRITO SANTO,10297536.928961664
373,2020,PJ - Saúde humana e serviços sociais,ESPÍRITO SANTO,17337564.357087713
374,2020,PJ - Serviços domésticos,ESPÍRITO SANTO,64353.787080343965
375,2020,"PJ - Transporte, armazenagem e correio",ESPÍRITO SANTO,125161829.35069388
376,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",ESPÍRITO SANTO,3933426.717010122
377,2020,"PJ - Administração pública, defesa e seguridade social",GOIÁS,1671.3319207556037
378,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",GOIÁS,43889144.22300758
379,2020,PJ - Alojamento e alimentação,GOIÁS,102028770.41009066
380,2020,"PJ - Artes, cultura, esporte e recreação",GOIÁS,12680192.076478116
381,2020,PJ - Atividades administrativas e serviços complementares,GOIÁS,162566390.4552711
382,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",GOIÁS,19832628.94582995
383,2020,PJ - Atividades imobiliárias,GOIÁS,36819162.92879961
384,2020,"PJ - Atividades profissionais, científicas e técnicas",GOIÁS,94453517.14490734
385,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,GOIÁS,639426753.9263861
386,2020,PJ - Construção,GOIÁS,331121126.99268675
387,2020,PJ - Educação,GOIÁS,21429509.762496483
388,2020,PJ - Eletricidade e gás,GOIÁS,11160.161741177577
389,2020,PJ - Indústrias de transformação,GOIÁS,1361512785.777103
390,2020,PJ - Indústrias extrativas,GOIÁS,2499537.9138728823
391,2020,PJ - Informação e comunicação,GOIÁS,25711250.516388666
392,2020,PJ - Outras atividades de serviços,GOIÁS,15977415.442092666
393,2020,PJ - Saúde humana e serviços sociais,GOIÁS,34852829.72876199
394,2020,PJ - Serviços domésticos,GOIÁS,33886.14334907194
395,2020,"PJ - Transporte, armazenagem e correio",GOIÁS,984486383.5773991
396,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",GOIÁS,10658467.279141074
397,2020,"PJ - Administração pública, defesa e seguridade social",MARANHÃO,15083.592312334948
398,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MARANHÃO,4060996.9370580334
399,2020,PJ - Alojamento e alimentação,MARANHÃO,30487986.374042217
400,2020,"PJ - Artes, cultura, esporte e recreação",MARANHÃO,4478195.705278286
401,2020,PJ - Atividades administrativas e serviços complementares,MARANHÃO,28375334.566116408
402,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",MARANHÃO,11728334.341194589
403,2020,PJ - Atividades imobiliárias,MARANHÃO,2130119.8220964056
404,2020,"PJ - Atividades profissionais, científicas e técnicas",MARANHÃO,9127783.343667928
405,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,MARANHÃO,191300856.49876502
406,2020,PJ - Construção,MARANHÃO,72193187.56177828
407,2020,PJ - Educação,MARANHÃO,10119168.798051653
408,2020,PJ - Eletricidade e gás,MARANHÃO,48.26134286922607
409,2020,PJ - Indústrias de transformação,MARANHÃO,111249083.03849687
410,2020,PJ - Indústrias extrativas,MARANHÃO,522423.0860307129
411,2020,PJ - Informação e comunicação,MARANHÃO,5473083.855001269
412,2020,PJ - Outras atividades de serviços,MARANHÃO,6345471.330874865
413,2020,PJ - Saúde humana e serviços sociais,MARANHÃO,12803271.545716368
414,2020,PJ - Serviços domésticos,MARANHÃO,331.69633987124666
415,2020,"PJ - Transporte, armazenagem e correio",MARANHÃO,46378581.582978845
416,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MARANHÃO,14657243.638883678
417,2020,"PJ - Administração pública, defesa e seguridade social",MINAS GERAIS,73621422.31617488
418,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MINAS GERAIS,43375510.93178945
419,2020,PJ - Alojamento e alimentação,MINAS GERAIS,294448555.79982394
420,2020,"PJ - Artes, cultura, esporte e recreação",MINAS GERAIS,37499788.74110904
421,2020,PJ - Atividades administrativas e serviços complementares,MINAS GERAIS,313508917.1900342
422,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",MINAS GERAIS,444427269.6396322
423,2020,PJ - Atividades imobiliárias,MINAS GERAIS,42682690.33238463
424,2020,"PJ - Atividades profissionais, científicas e técnicas",MINAS GERAIS,265938830.6613018
425,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,MINAS GERAIS,1555961322.7962248
426,2020,PJ - Construção,MINAS GERAIS,580992303.9415354
427,2020,PJ - Educação,MINAS GERAIS,82699025.78865367
428,2020,PJ - Eletricidade e gás,MINAS GERAIS,251349171.32595322
429,2020,PJ - Indústrias de transformação,MINAS GERAIS,2589368925.6103997
430,2020,PJ - Indústrias extrativas,MINAS GERAIS,24383182.30080485
431,2020,PJ - Informação e comunicação,MINAS GERAIS,63190121.701176375
432,2020,PJ - Outras atividades de serviços,MINAS GERAIS,54401882.77539904
433,2020,PJ - Saúde humana e serviços sociais,MINAS GERAIS,139028176.89633593
434,2020,PJ - Serviços domésticos,MINAS GERAIS,292064.0545281707
435,2020,"PJ - Transporte, armazenagem e correio",MINAS GERAIS,1622509855.2022169
436,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MINAS GERAIS,26136979.55605806
437,2020,"PJ - Administração pública, defesa e seguridade social",MATO GROSSO DO SUL,1645105.5071997182
438,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO DO SUL,114659163.29101983
439,2020,PJ - Alojamento e alimentação,MATO GROSSO DO SUL,49169856.27230363
440,2020,"PJ - Artes, cultura, esporte e recreação",MATO GROSSO DO SUL,4504673.744665702
441,2020,PJ - Atividades administrativas e serviços complementares,MATO GROSSO DO SUL,36289631.00537435
442,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO DO SUL,3446960.570470711
443,2020,PJ - Atividades imobiliárias,MATO GROSSO DO SUL,9109587.186791016
444,2020,"PJ - Atividades profissionais, científicas e técnicas",MATO GROSSO DO SUL,22012963.39312337
445,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO DO SUL,328644521.89300996
446,2020,PJ - Construção,MATO GROSSO DO SUL,60217151.31854396
447,2020,PJ - Educação,MATO GROSSO DO SUL,6138131.2684618775
448,2020,PJ - Eletricidade e gás,MATO GROSSO DO SUL,2000665.9494241625
449,2020,PJ - Indústrias de transformação,MATO GROSSO DO SUL,1757528558.623115
450,2020,PJ - Indústrias extrativas,MATO GROSSO DO SUL,1594967.0098294816
451,2020,PJ - Informação e comunicação,MATO GROSSO DO SUL,6403218.60739719
452,2020,PJ - Outras atividades de serviços,MATO GROSSO DO SUL,12899712.031411681
453,2020,PJ - Saúde humana e serviços sociais,MATO GROSSO DO SUL,24136498.328566518
454,2020,PJ - Serviços domésticos,MATO GROSSO DO SUL,44086.444660551664
455,2020,"PJ - Transporte, armazenagem e correio",MATO GROSSO DO SUL,68704204.43092774
456,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO DO SUL,1201382.3122398008
457,2020,"PJ - Administração pública, defesa e seguridade social",MATO GROSSO,357616922.07617116
458,2020,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO,411592227.66078216
459,2020,PJ - Alojamento e alimentação,MATO GROSSO,81695829.37452626
460,2020,"PJ - Artes, cultura, esporte e recreação",MATO GROSSO,5901847.189704902
461,2020,PJ - Atividades administrativas e serviços complementares,MATO GROSSO,56310933.314731784
462,2020,"PJ - Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO,37142801.48623355
463,2020,PJ - Atividades imobiliárias,MATO GROSSO,14144141.575331442
464,2020,"PJ - Atividades profissionais, científicas e técnicas",MATO GROSSO,19654086.59463606
465,2020,PJ - Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO,671703978.7096764
466,2020,PJ - Construção,MATO GROSSO,121034151.848162
467,2020,PJ - Educação,MATO GROSSO,15967606.099032246
468,2020,PJ - Eletricidade e gás,MATO GROSSO,8485030.468065485
469,2020,PJ - Indústrias de transformação,MATO GROSSO,254035069.25928244
470,2020,PJ - Indústrias extrativas,MATO GROSSO,6019911.823535736
471,2020,PJ - Informação e comunicação,MATO GROSSO,13730672.74206637
472,2020,PJ - Outras atividades de serviços,MATO GROSSO,15734026.772841973
473,2020,PJ - Saúde humana e serviços sociais,MATO GROSSO,90277826.94398902
474,2020,PJ - Serviços domésticos,MATO GROSSO,57763.69219341196
475,2020,"PJ - Transporte, armazenagem e correio",MATO GROSSO,544852060.7877916
476,2020,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO,1815126.0807461117
477,2020,"PJ - Administração pública, defesa e seguridade social",PARÁ,23065164.369932692
